LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3,label
16860569,16873544,0.5215,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3835091,3,6,S,S,16855500,16861529,6030,16871578,16874367,2790,3,Yes,23,7,1
18149839,29883500,3.3635,+,-,10,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,2973094,2,16,E,E,18149197,18151295,2099,29882121,29887414,5294,1,No,5,20,1
17462368,19721655,1.0298,+,-,7,Intrachromosomal,No,No,InFrame,TC-CG,NonCanonicalPattern,6797531.667,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
13573491,13591228,1.6385,-,+,6,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3661886,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
69312616,10344452,0.6641,+,-,20,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,30443491,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
148704361,177335383,0.376,-,+,13,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,34640958,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
750140812,697742110,1.1607,-,-,32,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,22771504,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11,1
13884193,21648539,0.5046,+,+,2,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,3963535,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
13573491,13591228,0.5081,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3936233,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
711079196,572082310,0.2778,-,-,9,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,32413367,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5,1
274384166,72738221,0.420436,+,-,6,Interchromosomal,No,Yes,InFrame,AT-AG,NonCanonicalPattern,14270911,1,2,M,M,274383766,274409275,25509,72729302,72738636,9334,1,No,8,3,1
17462368,19721655,0.9949,+,-,7,Intrachromosomal,No,No,InFrame,TC-CG,NonCanonicalPattern,7035821,6,9,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
17203708,8587556,2.7984,-,+,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,2144082,1,4,S,S,17203010,17204346,1337,8586335,8588180,1846,1,No,2,5,1
11564038,11242269,1.74201,+,-,71,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,40757514,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
18848095,6094099,0.5082,+,-,2,Intrachromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,3935458,9,3,M,M,18842553,18849741,7189,6092682,6095080,2399,1,No,11,9,1
45965498,86891575,0.4312,-,-,13,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,29831416,1,Unknown,S,O,45961966,45965926,3960,86888123,86893096,4973,3,Yes,3,17,1
13678519,13679371,0.3449,+,+,4,Intrachromosomal,Yes,No,InFrame,TG-TT,NonCanonicalPattern,11596094,2,1,M,M,13677986,13678906,921,13678910,13679523,614,1,No,3,1,1
18208117,18211075,0.508,-,-,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3937008,1,3,M,E,18205235,18208218,2984,18208253,18211644,3392,4,Yes,10,12,1
1605816,1599614,0.5292,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3779289,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
11564038,11242269,3.5888,+,-,99,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,27868407,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
52397029,22896610,0.66421,+,-,19,Interchromosomal,No,No,InFrame,AG-CT,NonCanonicalPattern,28605410,1,1,M,M,52396879,52397849,970,22891546,22897045,5499,3,Yes,1,4,1
17462368,19721655,1.4089,+,-,16,Intrachromosomal,No,No,InFrame,TC-CG,NonCanonicalPattern,11356534.67,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
13884193,21648539,0.5074,+,+,2,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,3941663,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
259402006,264535504,0.1098,+,-,3,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,27430922,2,4,E,E,259400770,259407124,6354,264531936,264538338,6402,1,No,7,6,1
28208852,28209887,0.16482,+,+,4,Intrachromosomal,Yes,No,InFrame,GG-GT,NonCanonicalPattern,24268885,1,1,M,M,28208515,28208862,347,28209773,28211915,2142,6,Yes,1,2,1
13884184,21648530,0.1672,+,+,2,Interchromosomal,Yes,No,InFrame,GC-TC,NonCanonicalPattern,11961302.25,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
17203708,8587556,0.7578,-,+,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,3958828,1,4,S,S,17203010,17204346,1337,8586335,8588180,1846,1,No,2,5,1
608199889,741446765,0.2511,+,+,10,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,39964944,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4,1
18149839,29883500,2.1335,+,-,7,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3280994,2,16,E,E,18149197,18151295,2099,29882121,29887414,5294,1,No,5,20,1
13573491,13591228,0.5399,-,+,5,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,9260974,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
13884188,21648534,0.2905,+,+,2,Interchromosomal,Yes,No,InFrame,TT-TC,NonCanonicalPattern,6885340.333,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
212549356,145098585,3.743,+,+,111,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,29522198,6,18,E,S,212545404,212550178,4774,145087999,145100074,12075,1,No,8,20,1
13670991,13853792,0.3883,+,-,2,Intrachromosomal,No,No,InFrame,GA-AT,NonCanonicalPattern,5150905.667,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
13884191,21648537,0.0748,+,+,2,Interchromosomal,Yes,No,InFrame,AG-TG,NonCanonicalPattern,26753252,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
274384166,72738221,1.02263,+,-,10,Interchromosomal,No,Yes,InFrame,AT-AG,NonCanonicalPattern,9778676,1,2,M,M,274383766,274409275,25509,72729302,72738636,9334,1,No,8,3,1
18848095,6094099,0.51,+,-,2,Intrachromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,3924647,9,3,M,M,18842553,18849741,7189,6092682,6095080,2399,1,No,11,9,1
512282792,585067304,0.1634,-,-,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,36794286,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3,1
13670988,13853795,0.5088,+,-,2,Intrachromosomal,No,No,InFrame,TA-AC,NonCanonicalPattern,3931161,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
16224419,11438406,0.2499,+,+,8,Interchromosomal,Yes,No,InFrame,CG-AA,NonCanonicalPattern,32012805,1,2,M,M,16224026,16225286,1261,11437989,11440989,3001,6,Yes,2,4,1
1605816,1599614,0.762,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3937008,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
88328921,88210835,2.89466,-,+,135,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,46637681,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
13884193,21648539,0.33,+,+,2,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,6025079,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
761487649,637837429,0.3078,-,+,7,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,22771504,1,1,M,M,761487142,761487820,678,637837317,637837866,549,1,No,2,1,1
13573491,13591228,0.6361,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3144160,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
33587191,206008968,0.6417,-,+,14,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,21957260,1,1,M,M,33585557,33587502,1945,206008252,206012276,4024,1,No,1,4,1
13884192,21648538,0.8873,+,+,3,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3381082,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
17203708,8587556,0.4817,-,+,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,6227943,1,4,S,S,17203010,17204346,1337,8586335,8588180,1846,1,No,2,5,1
18149839,29883500,4.2197,+,-,16,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3791739,2,16,E,E,18149197,18151295,2099,29882121,29887414,5294,1,No,5,20,1
220068283,219981559,0.413947,+,+,12,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,28989190,5,1,E,M,220063974,220076020,12046,219981543,219983203,1660,3,Yes,10,4,1
1605816,1599614,1.3559,+,+,7,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,5162623,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
137204691,38419578,0.2473,-,+,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,24354491,1,8,S,S,137201528,137205285,3757,38416195,38422834,6639,3,Yes,10,17,1
18149839,29883500,2.0211,+,-,8,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3958241,2,16,E,E,18149197,18151295,2099,29882121,29887414,5294,1,No,5,20,1
5319233,11286401,0.8918,-,-,33,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,37023669,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9,1
13670988,13853795,0.3745,+,-,2,Intrachromosomal,No,No,InFrame,TA-AC,NonCanonicalPattern,5340573,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
11564038,11242269,2.4647,+,-,73,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,29620257,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
13522254,10208897,0.2032,-,-,2,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,9843411,5,4,S,E,13520325,13523918,3594,10207727,10210231,2505,3,Yes,12,4,1
179433138,22215305,0.368865,-,+,9,Interchromosomal,No,Yes,InFrame,GA-GC,NonCanonicalPattern,24399191,3,2,M,M,179432071,179434295,2224,22214840,22216179,1339,7,Yes,4,2,1
35560567,202354903,0.2166,-,-,3,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,13848946,Unknown,4,O,E,35560621,35560990,369,202352910,202356740,3830,1,No,1,8,1
1522702,1534733,1.2653,-,-,5,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,3951710,6,1,M,M,1522449,1523889,1441,1534283,1535422,1140,1,No,7,3,1
2473201,2461189,0.1242,+,+,4,Intrachromosomal,Yes,No,InFrame,CT-AC,NonCanonicalPattern,32206119,1,1,M,M,2472738,2473344,607,2461058,2461867,810,1,No,1,2,1
10836510,10859913,2.0235,-,-,8,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3953518,15,2,S,E,10835735,10840872,5138,10858232,10860322,2091,5,Yes,16,7,1
13884191,21648537,0.5,+,+,2,Interchromosomal,Yes,No,InFrame,AG-TG,NonCanonicalPattern,3996774,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
239334320,239346848,2.76386,-,-,81,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,29306860,7,7,S,E,239326471,239337775,11304,239339326,239352162,12836,8,Yes,10,19,1
16860569,16873544,0.779,-,+,3,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3851091,3,6,S,S,16855500,16861529,6030,16871578,16874367,2790,3,Yes,23,7,1
3289197,156372332,6.4768,-,+,147,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,20424661,2,2,S,S,3279151,3290546,11395,156372198,156372850,652,2,Yes,10,4,1
220068283,219981559,0.3006,+,+,12,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,39920159,5,1,E,M,220063974,220076020,12046,219981543,219983203,1660,3,Yes,10,4,1
16263699,16174672,0.7571,+,-,3,Intrachromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3962358,6,8,E,E,16260803,16265270,4468,16174001,16176172,2172,2,Yes,8,10,1
226036217,226029464,2.4931,+,+,11,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,4413909,9,7,E,S,226033584,226052526,18942,226021783,226029864,8081,5,Yes,12,7,1
18149839,29883500,3.2613,+,-,10,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3066262,2,16,E,E,18149197,18151295,2099,29882121,29887414,5294,1,No,5,20,1
512282792,585067304,0.1491,-,-,4,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,26853757,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3,1
232048074,232050895,0.3367,-,-,15,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,22361989,1,5,S,E,232043402,232048761,5359,232050616,232053514,2898,1,No,3,4,1
76808018,23474905,5.0502,+,+,166,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,32930983,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
15452987,8924479,0.0934,+,-,3,Interchromosomal,No,No,InFrame,AT-TT,NonCanonicalPattern,32119914,1,2,M,M,15452553,15455950,3398,8922657,8926442,3786,1,No,2,2,1
11564038,11242269,3.7471,+,-,109,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,29090743,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
88328921,88210835,6.99547,-,+,177,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,25302099,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
16248979,13217973,0.5128,-,-,5,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,9750390,7,2,S,E,16248286,16250925,2640,13213100,13218724,5625,1,No,9,18,1
67417664,146026827,0.671456,+,-,16,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,23828813,22,2,E,E,67393067,67424358,31291,146020322,146027329,7007,1,No,33,8,1
15393308,690251,0.5076,+,-,2,Interchromosomal,No,No,InFrame,CC-AT,NonCanonicalPattern,3940054.5,1,1,M,M,15393047,15399419,6373,688813,690460,1648,8,Yes,21,8,1
136110059,212988537,0.0796125,+,-,4,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,50243357,1,6,M,E,136109201,136110262,1061,212986311,213003707,17396,2,Yes,1,13,1
10639368,17767793,0.2531,+,-,2,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,7902015,2,3,E,E,10638878,10640941,2064,17767050,17768379,1330,1,No,7,6,1
13573491,13591228,0.9259,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,2160060,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
11564038,11242269,2.8062,+,-,72,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,25794356,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
165654710,167259529,1.0434,+,+,44,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,39675454,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42,1
17462368,19721655,0.5046,+,-,2,Intrachromosomal,No,No,InFrame,TC-CG,NonCanonicalPattern,3963647.5,6,9,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
23958999,36195461,12.1623,+,-,226,Interchromosomal,No,Yes,InFrame,AC-AA,NonCanonicalPattern,18581959,17,7,M,M,23954465,23959087,4622,36194999,36202717,7718,2,Yes,17,7,1
69312616,10344452,0.1,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,40197061,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
130238792,248756564,0.1503,-,-,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,39920159,Unknown,2,O,E,130239174,130245123,5949,248754174,248757380,3206,2,Yes,7,8,1
15756859,15761781,0.68,-,-,2,Intrachromosomal,Yes,No,FrameShift,AG-TC,NonCanonicalPattern,2959252,1,2,M,M,15755078,15757601,2524,15761295,15763451,2157,4,Yes,4,2,1
13884192,21648538,0.5087,+,+,2,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3931590,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
19537529,10081731,0.7099,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,5634596,3,2,E,E,19537090,19538820,1731,10079998,10082057,2060,1,No,6,6,1
224575945,175939687,0.28264,+,-,8,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,28304537,6,5,M,M,224573067,224576214,3147,175939332,175949107,9775,2,Yes,6,5,1
11564038,11242269,0.908091,+,-,23,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,25327859,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
88328921,88210835,1.94494,-,+,57,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,29306860,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
139054689,299727403,0.166,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,24150195,10,2,E,E,139050581,139055665,5084,299679530,299728655,49125,3,Yes,11,27,1
11564038,11242269,2.05212,+,-,44,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,21441272,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
16353052,15890850,1.0339,-,-,4,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3868846,4,4,M,E,16342728,16353898,11171,15888840,15891988,3149,1,No,16,11,1
711079196,572082310,0.205,-,-,7,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,34155405,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5,1
69312616,10344452,0.5299,+,-,26,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,49418082,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
13670991,13853792,0.3393,+,-,2,Intrachromosomal,No,No,InFrame,GA-AT,NonCanonicalPattern,5894148.5,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
40359344,289357782,0.1083,+,-,3,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,27822612,2,5,M,E,40358583,40364914,6331,289355952,289359060,3108,2,Yes,4,7,1
13484507,13474255,0.1668,-,-,3,Intrachromosomal,Yes,No,InFrame,GT-AT,NonCanonicalPattern,17988847.5,10,17,M,M,13484403,13487594,3192,13474196,13482591,8396,1,No,10,17,1
1605816,1599614,0.6044,+,+,6,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,9927940.8,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
17231739,17230332,0.816,-,-,3,Intrachromosomal,Yes,No,InFrame,CC-AG,NonCanonicalPattern,3676471,3,1,M,M,17230589,17235580,4992,17229550,17230471,922,1,No,8,4,1
133773152,222088326,0.20983,-,+,5,Intrachromosomal,No,No,InFrame,TG-TG,NonCanonicalPattern,23828813,1,2,M,M,133772518,133773726,1208,222086026,222091136,5110,3,Yes,1,4,1
512282792,585067304,0.3421,-,-,13,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,38011843,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3,1
22215326,179433116,0.992723,+,-,30,Interchromosomal,No,Yes,InFrame,GT-AG,CanonicalPattern,30219906,2,3,M,M,22214840,22216179,1339,179432071,179434295,2224,4,Yes,2,4,1
232048074,232050895,0.3124,-,-,29,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,46627065,1,5,S,E,232043402,232048761,5359,232050616,232053514,2898,1,No,3,4,1
239334320,239346848,4.702,-,-,192,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,41199517,7,7,S,E,239326471,239337775,11304,239339326,239352162,12836,8,Yes,10,19,1
13884193,21648539,1.25,+,+,5,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,3995046,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
1605816,1599614,0.8725,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3438395,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
13573491,13591228,1.0146,-,+,4,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3942440,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
13884192,21648538,0.6349,+,+,2,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3150102,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
13670988,13853795,0.1748,+,-,2,Intrachromosomal,No,No,InFrame,TA-AC,NonCanonicalPattern,11444266.5,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
179433140,22215303,0.22745,-,+,7,Interchromosomal,No,Yes,InFrame,GC-TC,NonCanonicalPattern,30775953,3,2,M,M,179432071,179434295,2224,22214840,22216179,1339,7,Yes,4,2,1
7739521,7791452,0.14779,-,-,4,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,27065446,6,7,M,E,7731972,7744293,12321,7787706,7795145,7439,2,Yes,10,11,1
19537529,10081731,1.0172,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,3932363,3,2,E,E,19537090,19538820,1731,10079998,10082057,2060,1,No,6,6,1
3279101,20935494,0.2726,-,-,9,Interchromosomal,Yes,No,InFrame,CT-CC,NonCanonicalPattern,33015407,1,1,M,M,3278451,3279419,969,20934960,20936052,1093,2,Yes,2,2,1
10639368,17767793,0.3621,+,-,8,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,22093344,2,3,E,E,10638878,10640941,2064,17767050,17768379,1330,1,No,7,6,1
11457626,7072983,0.5111,+,-,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3913240.333,1,8,E,E,11456802,11463896,7095,7072192,7076619,4428,3,Yes,12,8,1
11564038,11242269,1.37195,+,-,19,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,13848946,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
18208094,18211075,0.3224,-,-,10,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,31017370,1,3,M,E,18205235,18208218,2984,18208253,18211644,3392,4,Yes,10,12,1
13573491,13591228,0.508,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3937008,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
143804379,25480782,0.464618,+,+,14,Interchromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,30132262,3,2,E,S,143803041,143815396,12355,25479149,25481360,2211,1,No,10,3,1
5319233,11286401,0.1992,-,-,7,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,35147302,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9,1
13573491,13591228,0.577,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3466205,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
217958499,217947800,0.37455,+,+,12,Intrachromosomal,Yes,No,InFrame,TT-TC,NonCanonicalPattern,32038453,5,6,M,M,217953019,217965311,12292,217945088,217952353,7265,1,No,1,13,1
75073609,179560837,0.408548,+,-,11,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,26924644,1,11,E,E,75072930,75074769,1839,179556090,179567809,11719,5,Yes,2,18,1
161166022,115129430,0.6494,-,-,27,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,28826287,7,8,S,E,161165444,161168945,3501,115128495,115133359,4864,2,Yes,8,10,1
38467721,214058646,0.2402,-,-,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,25283255,1,2,S,E,38452943,38467900,14957,214051800,214059241,7441,2,Yes,7,13,1
12382117,12383605,2.3097,+,-,3,Intrachromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,1298856,1,3,E,E,12381830,12383041,1212,12383164,12384496,1333,1,No,2,3,1
86826636,30741457,0.2922,-,-,11,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,37857144,1,2,S,E,86824526,86827008,2482,30738302,30742793,4491,1,No,5,4,1
232048074,232050895,0.2734,-,-,13,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,23836246,1,5,S,E,232043402,232048761,5359,232050616,232053514,2898,1,No,3,4,1
11564038,11242269,1.11286,+,-,20,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,17971653,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
409837105,409853555,0.2255,-,-,5,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,22194233,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5,1
